,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(55.666,12.355) → (55.666,12.354)",0.03525390273656599,56724.673567286794,"(55.666,12.355)","(55.666,12.354)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.666,12.355)",0.0341276712680085,113366.49061228888,"(55.666,12.355)","(55.666,12.355)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.667,12.355) → (55.666,12.354)",0.04442806237526001,28367.10875785673,"(55.667,12.355)","(55.666,12.354)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.667,12.356) → (55.647,12.285)",4.9537310210206,1858.6673158107665,"(55.667,12.356)","(55.647,12.285)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.357) → (55.647,12.283)",5.1718990300850995,1856.1705932617785,"(55.667,12.357)","(55.647,12.283)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.357) → (55.648,12.283)",5.1058689381205,1858.863050030364,"(55.667,12.357)","(55.648,12.283)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.358) → (55.647,12.279)",5.410826601401499,1857.8462438045137,"(55.667,12.358)","(55.647,12.279)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.361) → (55.649,12.278)",5.5703525653632,1854.690655985684,"(55.667,12.361)","(55.649,12.278)",Albertslund,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.667,12.364) → (55.64,12.371)",3.0189614381910004,366.8372931221802,"(55.667,12.364)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.667,12.367) → (55.682,12.531)",10.400632464796999,4929.95482524704,"(55.667,12.367)","(55.682,12.531)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.667,12.367) → (55.616,12.359)",5.771300248219,847.9484938763792,"(55.667,12.367)","(55.616,12.359)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.667,12.367) → (55.626,12.621)",16.608196513392,361.70670160998185,"(55.667,12.367)","(55.626,12.621)",Albertslund,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.668,12.359) → (55.672,12.458)",6.2488632566915,927.3636096170674,"(55.668,12.359)","(55.672,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.668,12.361) → (55.64,12.371)",3.1734830898921,366.64471193702354,"(55.668,12.361)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.668,12.362) → (55.669,12.458)",6.0420468972341,928.6370637078967,"(55.668,12.362)","(55.669,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.668,12.362) → (55.67,12.458)",6.0327552555081,928.051818377238,"(55.668,12.362)","(55.67,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.668,12.364) → (55.591,12.284)",9.9365334753319,732.2272961005085,"(55.668,12.364)","(55.591,12.284)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.668,12.365) → (55.616,12.364)",5.7785175866565,848.5777676322258,"(55.668,12.365)","(55.616,12.364)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.668,12.366) → (55.64,12.371)",3.0913206424862003,366.44415567454547,"(55.668,12.366)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.668,12.367) → (55.681,12.531)",10.405247078873,4933.063738978689,"(55.668,12.367)","(55.681,12.531)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.668,12.367) → (55.684,12.531)",10.438793365073,4926.29895384978,"(55.668,12.367)","(55.684,12.531)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.668,12.367) → (55.671,12.415)",3.0265258225874,1231.4731798054006,"(55.668,12.367)","(55.671,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.668,12.367) → (55.672,12.415)",3.0205177272947004,1233.907258683697,"(55.668,12.367)","(55.672,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.668,12.368) → (55.681,12.534)",10.471561691293,4919.407077876512,"(55.668,12.368)","(55.681,12.534)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.668,12.368) → (55.685,12.533)",10.504863386173,4923.3324839205525,"(55.668,12.368)","(55.685,12.533)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.668,12.371) → (55.745,12.471)",10.576996596726,507.38421554937065,"(55.668,12.371)","(55.745,12.471)",Albertslund,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.668,12.371) → (55.747,12.472)",10.844721505309,507.60845314556104,"(55.668,12.371)","(55.747,12.472)",Albertslund,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.668,12.371) → (55.63,12.458)",6.9264012235419,583.7336486395662,"(55.668,12.371)","(55.63,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.668,12.371) → (55.634,12.458)",6.717284278978701,584.2606118447299,"(55.668,12.371)","(55.634,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.668,12.371) → (55.616,12.362)",5.88291453618,847.4378846477913,"(55.668,12.371)","(55.616,12.362)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.668,12.371) → (55.64,12.371)",3.1125130148463,366.60610504957185,"(55.668,12.371)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.668,12.371) → (55.588,12.299)",10.024197705009,732.6684871560255,"(55.668,12.371)","(55.588,12.299)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.669,12.36) → (55.64,12.371)",3.2068354273601,366.11364805025426,"(55.669,12.36)","(55.64,12.371)",Albertslund,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.669,12.364) → (55.632,12.458)",7.228099473626901,584.887432390609,"(55.669,12.364)","(55.632,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.669,12.365) → (55.719,12.389)",5.8302211207416,570.4772638411139,"(55.669,12.365)","(55.719,12.389)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.365) → (55.671,12.415)",3.1499940056452,1233.259485606352,"(55.669,12.365)","(55.671,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.365) → (55.67,12.458)",5.8480345085401,926.805178980364,"(55.669,12.365)","(55.67,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.669,12.366) → (55.725,12.387)",6.4068377773376,571.7606346989947,"(55.669,12.366)","(55.725,12.387)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.366) → (55.684,12.528)",10.306226111351,4930.473993390883,"(55.669,12.366)","(55.684,12.528)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.669,12.366) → (55.67,12.458)",5.7775278028672,927.6418486306676,"(55.669,12.366)","(55.67,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.669,12.367) → (55.672,12.415)",3.0060296111897005,1232.5848872689257,"(55.669,12.367)","(55.672,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.669,12.367) → (55.616,12.359)",6.0067010742598,846.7622167327745,"(55.669,12.367)","(55.616,12.359)",Albertslund,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.669,12.371) → (55.626,12.086)",18.472562870921,652.3394721053096,"(55.669,12.371)","(55.626,12.086)",Albertslund,Roskilde,Region Hovedstaden,Region Sjælland
"(55.67,12.362) → (55.671,12.458)",6.032302028244599,928.1495504979198,"(55.67,12.362)","(55.671,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.67,12.365) → (55.589,12.301)",9.8798333089151,733.6745862443604,"(55.67,12.365)","(55.589,12.301)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.67,12.366) → (55.723,12.39)",6.110419151043099,571.4478791288366,"(55.67,12.366)","(55.723,12.39)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.67,12.366) → (55.635,12.458)",6.9639495671397995,583.2682338823945,"(55.67,12.366)","(55.635,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.67,12.368) → (55.686,12.529)",10.268740619585,4927.777002532524,"(55.67,12.368)","(55.686,12.529)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.67,12.371) → (55.722,12.396)",5.958007102375599,571.7004295528288,"(55.67,12.371)","(55.722,12.396)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.67,12.371) → (55.672,12.458)",5.5174791219011,926.0662309887141,"(55.67,12.371)","(55.672,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.67,12.371) → (55.627,12.623)",16.51525780154,361.31906258818816,"(55.67,12.371)","(55.627,12.623)",Albertslund,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.67,12.371) → (55.634,12.623)",16.349270639807997,361.51681386797424,"(55.67,12.371)","(55.634,12.623)",Albertslund,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.67,12.371) → (55.591,12.3)",9.8693857622842,732.8883113490909,"(55.67,12.371)","(55.591,12.3)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.671,12.364) → (55.588,12.302)",9.9814778598353,731.6434863612492,"(55.671,12.364)","(55.588,12.302)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.671,12.365) → (55.671,12.415)",3.1234666518058996,1230.4913179711918,"(55.671,12.365)","(55.671,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.671,12.365) → (55.673,12.415)",3.0894301313196,1233.1296260758327,"(55.671,12.365)","(55.673,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.671,12.367) → (55.674,12.415)",2.9978074133763997,1232.2151829442248,"(55.671,12.367)","(55.674,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.671,12.367) → (55.588,12.293)",10.327856350736,733.2122100991437,"(55.671,12.367)","(55.588,12.293)",Albertslund,Greve,Region Hovedstaden,Region Sjælland
"(55.671,12.371) → (55.635,12.458)",6.844146329638701,584.580379871618,"(55.671,12.371)","(55.635,12.458)",Albertslund,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.671,12.371) → (55.778,12.502)",14.446107748053,161.5287891750523,"(55.671,12.371)","(55.778,12.502)",Albertslund,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.671,12.371) → (55.635,12.625)",16.430236634749,360.9931774481528,"(55.671,12.371)","(55.635,12.625)",Albertslund,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.672,12.371) → (55.719,12.392)",5.3436584186135,572.0609536101132,"(55.672,12.371)","(55.719,12.392)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.672,12.371) → (55.739,12.415)",7.997929248523801,130.83008356105725,"(55.672,12.371)","(55.739,12.415)",Albertslund,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.672,12.371) → (55.455,12.163)",27.426862656508998,279.61723741480864,"(55.672,12.371)","(55.455,12.163)",Albertslund,Køge,Region Hovedstaden,Region Sjælland
"(55.673,12.371) → (55.73,12.313)",7.2748858281864,445.4809423828268,"(55.673,12.371)","(55.73,12.313)",Albertslund,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.675,12.371) → (55.726,12.395)",5.8445845019344995,571.2764777475304,"(55.675,12.371)","(55.726,12.395)",Albertslund,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.824,12.318) → (55.814,12.371)",3.4725102766396,287.1622918667597,"(55.824,12.318)","(55.814,12.371)",Allerød,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.843,12.323) → (55.814,12.371)",4.413408509943,287.31312468310614,"(55.843,12.323)","(55.814,12.371)",Allerød,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.845,12.333) → (55.814,12.371)",4.2396789052006,286.74635371768164,"(55.845,12.333)","(55.814,12.371)",Allerød,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.851,12.327) → (55.814,12.371)",4.94655054636,287.13205430455974,"(55.851,12.327)","(55.814,12.371)",Allerød,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.857,12.36) → (55.703,12.557)",21.058492272149,686.7624735718754,"(55.857,12.36)","(55.703,12.557)",Allerød,København,Region Hovedstaden,Region Hovedstaden
"(55.859,12.34)",0.010155822776007,15607.194395205244,"(55.859,12.34)","(55.859,12.34)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.341) → (55.859,12.34)",0.022751136250505,15594.750674329285,"(55.859,12.341)","(55.859,12.34)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.341)",0.023874345755398336,46884.47448735994,"(55.859,12.341)","(55.859,12.341)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.341) → (55.86,12.341)",0.031012182292567,15621.283727216987,"(55.859,12.341)","(55.86,12.341)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.342) → (55.86,12.342)",0.023943368956562003,15628.187527148182,"(55.859,12.342)","(55.86,12.342)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.351) → (55.689,12.535)",22.201444771079,687.4992626345754,"(55.859,12.351)","(55.689,12.535)",Allerød,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.861,12.322) → (56.035,12.59)",25.612578105794,182.1359986830405,"(55.861,12.322)","(56.035,12.59)",Allerød,Helsingør,Region Hovedstaden,Region Hovedstaden
"(55.863,12.344) → (55.937,12.31)",8.4850960315704,642.619060563733,"(55.863,12.344)","(55.937,12.31)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.863,12.371) → (55.69,12.502)",20.930777661404,686.1430606815954,"(55.863,12.371)","(55.69,12.502)",Allerød,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.863,12.391) → (55.838,12.415)",3.1154329325238996,194.96247746353632,"(55.863,12.391)","(55.838,12.415)",Allerød,Rudersdal,Region Hovedstaden,Region Hovedstaden
"(55.863,12.399) → (55.838,12.415)",2.918778310929,194.83960827809412,"(55.863,12.399)","(55.838,12.415)",Allerød,Rudersdal,Region Hovedstaden,Region Hovedstaden
"(55.866,12.347) → (55.684,12.535)",23.401081908058,687.0659870859109,"(55.866,12.347)","(55.684,12.535)",Allerød,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.867,12.357) → (55.692,12.527)",22.074494909503002,687.1383412526036,"(55.867,12.357)","(55.692,12.527)",Allerød,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.872,12.348) → (55.931,12.305)",7.0345935360128,643.5512076656847,"(55.872,12.348)","(55.931,12.305)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.873,12.349) → (55.931,12.314)",6.7354285678507,643.4834431289688,"(55.873,12.349)","(55.931,12.314)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.873,12.362) → (55.931,12.315)",7.0718461040697,643.8892347808898,"(55.873,12.362)","(55.931,12.315)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.874,12.362) → (55.937,12.307)",7.809953654209,643.0062597068616,"(55.874,12.362)","(55.937,12.307)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.877,12.36) → (55.937,12.316)",7.2484423134360005,643.1991823378386,"(55.877,12.36)","(55.937,12.316)",Allerød,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.715,12.401) → (55.646,12.242)",12.546809759467001,776.218711917048,"(55.715,12.401)","(55.646,12.242)",Ballerup,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.715,12.404) → (55.486,12.144)",30.278506194250998,282.18253317090785,"(55.715,12.404)","(55.486,12.144)",Ballerup,Køge,Region Hovedstaden,Region Sjælland
"(55.717,12.398) → (55.674,12.458)",6.110086195278099,1059.9374146350017,"(55.717,12.398)","(55.674,12.458)",Ballerup,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.717,12.4) → (55.739,12.415)",2.6622215069872,891.4987186374017,"(55.717,12.4)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.718,12.398) → (55.688,12.516)",8.1274689574168,6827.819808035573,"(55.718,12.398)","(55.688,12.516)",Ballerup,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.718,12.401) → (55.591,12.276)",16.226817359052998,523.320334244229,"(55.718,12.401)","(55.591,12.276)",Ballerup,Greve,Region Hovedstaden,Region Sjælland
"(55.718,12.402) → (55.69,12.518)",7.9255411646895,6833.2680185043955,"(55.718,12.402)","(55.69,12.518)",Ballerup,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.718,12.405) → (55.675,12.458)",5.8352886933765,1060.8942688759566,"(55.718,12.405)","(55.675,12.458)",Ballerup,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.719,12.393) → (55.616,12.363)",11.629182050004001,537.2207417337844,"(55.719,12.393)","(55.616,12.363)",Ballerup,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.719,12.394) → (55.775,12.496)",8.892348264654501,656.0119150537317,"(55.719,12.394)","(55.775,12.496)",Ballerup,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.719,12.396) → (55.689,12.526)",8.8494240198412,6837.385287480532,"(55.719,12.396)","(55.689,12.526)",Ballerup,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.719,12.398) → (55.636,12.458)",10.041086437876,425.8390955124609,"(55.719,12.398)","(55.636,12.458)",Ballerup,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.719,12.399) → (55.665,12.351)",6.7183819678513,717.9057296668992,"(55.719,12.399)","(55.665,12.351)",Ballerup,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.719,12.399) → (55.739,12.415)",2.4647576163491003,890.2515148731284,"(55.719,12.399)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.72,12.389) → (55.616,12.364)",11.712996578893001,538.1347740675143,"(55.72,12.389)","(55.616,12.364)",Ballerup,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.72,12.391) → (55.665,12.356)",6.5119840740001,717.8301357613994,"(55.72,12.391)","(55.665,12.356)",Ballerup,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.72,12.391) → (55.648,12.272)",10.950260426843,777.2846140980461,"(55.72,12.391)","(55.648,12.272)",Ballerup,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.72,12.394) → (55.646,12.259)",11.838623740723,776.4516025831277,"(55.72,12.394)","(55.646,12.259)",Ballerup,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.72,12.395) → (55.636,12.458)",10.149815526115,425.6155397310903,"(55.72,12.395)","(55.636,12.458)",Ballerup,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.72,12.395) → (55.635,12.625)",17.233534303253,579.7568408784107,"(55.72,12.395)","(55.635,12.625)",Ballerup,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.72,12.398) → (55.739,12.415)",2.4121705243611,892.1603115891678,"(55.72,12.398)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.72,12.398) → (55.676,12.458)",6.2460639538148,1062.032443025053,"(55.72,12.398)","(55.676,12.458)",Ballerup,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.72,12.4) → (55.678,12.458)",5.9978081026002,1060.5760618272536,"(55.72,12.4)","(55.678,12.458)",Ballerup,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.72,12.401) → (55.675,12.458)",6.115583628174701,1059.092319418032,"(55.72,12.401)","(55.675,12.458)",Ballerup,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.72,12.406) → (55.634,12.458)",10.10783961835,425.3827261676542,"(55.72,12.406)","(55.634,12.458)",Ballerup,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.721,12.389) → (55.64,12.458)",9.959762471485,424.6602053705153,"(55.721,12.389)","(55.64,12.458)",Ballerup,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.721,12.391) → (55.616,12.359)",11.944338978713,537.9733646949837,"(55.721,12.391)","(55.616,12.359)",Ballerup,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.721,12.394) → (55.739,12.415)",2.4697324129371,890.9618847656536,"(55.721,12.394)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.721,12.396) → (55.634,12.458)",10.475136030282,425.5707233442583,"(55.721,12.396)","(55.634,12.458)",Ballerup,Hvidovre,Region Hovedstaden,Region Hovedstaden
