,length_km,n_baseline,source_tile,target_tile,source_kommune,target_kommune,source_region,target_region
"(55.665,12.36) → (55.673,12.458)",6.2058557391939,243.48751349994026,"(55.665,12.36)","(55.673,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.362) → (55.67,12.415)",3.322610860462,411.73912234626755,"(55.665,12.362)","(55.67,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.363) → (55.67,12.415)",3.2847918809832,412.60680121284975,"(55.665,12.363)","(55.67,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.364) → (55.678,12.549)",11.705485773378001,1204.5043265219836,"(55.665,12.364)","(55.678,12.549)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.665,12.364) → (55.682,12.545)",11.481555259576002,1201.9713509487312,"(55.665,12.364)","(55.682,12.545)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.665,12.364) → (55.674,12.458)",6.002972856473299,243.6076460614148,"(55.665,12.364)","(55.674,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.665,12.366) → (55.689,12.527)",10.427177413859,1203.0051334204231,"(55.665,12.366)","(55.689,12.527)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.665,12.367) → (55.667,12.415)",2.9945374319291003,412.85085279881883,"(55.665,12.367)","(55.667,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.665,12.368) → (55.673,12.528)",10.087797864031,1204.6224352102308,"(55.665,12.368)","(55.673,12.528)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.665,12.368) → (55.681,12.547)",11.388938182254,1202.8067666311256,"(55.665,12.368)","(55.681,12.547)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.665,12.368) → (55.687,12.531)",10.526166916566,1205.21677525121,"(55.665,12.368)","(55.687,12.531)",Albertslund,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.665,12.371) → (55.676,12.458)",5.6298142739782,243.12051665948283,"(55.665,12.371)","(55.676,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.666,12.354)",0.011554534014793002,28698.20724904033,"(55.666,12.354)","(55.666,12.354)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.666,12.355)",0.00964785754607142,143357.43880426508,"(55.666,12.355)","(55.666,12.355)",Albertslund,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.667,12.365) → (55.674,12.415)",3.2304482267173,412.6472597209514,"(55.667,12.365)","(55.674,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.668,12.364) → (55.67,12.415)",3.1969367465487997,412.09324783125135,"(55.668,12.364)","(55.67,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.67,12.371) → (55.673,12.458)",5.5189548338373,243.46364046720944,"(55.67,12.371)","(55.673,12.458)",Albertslund,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.672,12.366) → (55.668,12.415)",3.0958717510631,412.02529665449197,"(55.672,12.366)","(55.668,12.415)",Albertslund,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.82,12.315) → (55.814,12.371)",3.5734622142659997,151.29316965919446,"(55.82,12.315)","(55.814,12.371)",Allerød,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.858,12.34)",0.017330356214232,16657.59413617446,"(55.858,12.34)","(55.858,12.34)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.34) → (55.858,12.34)",0.024673959102058,16690.970191723674,"(55.859,12.34)","(55.858,12.34)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.34) → (55.859,12.339)",0.024576425897827003,16660.34130517773,"(55.859,12.34)","(55.859,12.339)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.859,12.34)",0.00544331060278705,33328.76373214614,"(55.859,12.34)","(55.859,12.34)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.86,12.341) → (55.859,12.341)",0.014304359563781,16681.103534748065,"(55.86,12.341)","(55.859,12.341)",Allerød,Allerød,Region Hovedstaden,Region Hovedstaden
"(55.715,12.4) → (55.739,12.458)",4.586269536516401,169.14316074564024,"(55.715,12.4)","(55.739,12.458)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.718,12.4) → (55.699,12.499)",6.498916820436901,1377.056939957846,"(55.718,12.4)","(55.699,12.499)",Ballerup,København,Region Hovedstaden,Region Hovedstaden
"(55.719,12.392) → (55.692,12.528)",9.0418828230794,1378.7730375932492,"(55.719,12.392)","(55.692,12.528)",Ballerup,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.72,12.399) → (55.696,12.51)",7.4518420948453,1378.90823434703,"(55.72,12.399)","(55.696,12.51)",Ballerup,København,Region Hovedstaden,Region Hovedstaden
"(55.72,12.405) → (55.739,12.415)",2.2483495363882002,174.28579913679934,"(55.72,12.405)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.721,12.39) → (55.69,12.515)",8.5394868324839,1379.5885640109595,"(55.721,12.39)","(55.69,12.515)",Ballerup,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.722,12.386)",0.0011195125166314,27415.1763450434,"(55.722,12.386)","(55.722,12.386)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.722,12.386) → (55.722,12.387)",0.015731677038421002,54914.39901217151,"(55.722,12.386)","(55.722,12.387)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.722,12.387) → (55.722,12.386)",0.0024811644307423,27434.230932522692,"(55.722,12.387)","(55.722,12.386)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.722,12.387)",0.01230417744299015,54962.149385124765,"(55.722,12.387)","(55.722,12.387)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.722,12.393) → (55.698,12.499)",7.184054962558401,1375.8735889583347,"(55.722,12.393)","(55.698,12.499)",Ballerup,København,Region Hovedstaden,Region Hovedstaden
"(55.722,12.401) → (55.739,12.415)",2.0847134280148,174.05180653742292,"(55.722,12.401)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.722,12.402) → (55.739,12.415)",2.1169293720702,174.2687110712657,"(55.722,12.402)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.723,12.376) → (55.729,12.327)",3.1429708592831997,440.79732800378974,"(55.723,12.376)","(55.729,12.327)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.723,12.393) → (55.7,12.513)",7.9689135727721,1376.82987329265,"(55.723,12.393)","(55.7,12.513)",Ballerup,København,Region Hovedstaden,Region Hovedstaden
"(55.724,12.38) → (55.73,12.327)",3.4055066474619,440.84055075778656,"(55.724,12.38)","(55.73,12.327)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.724,12.387) → (55.739,12.458)",4.830911538224,169.24320673740397,"(55.724,12.387)","(55.739,12.458)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.725,12.397) → (55.739,12.415)",1.9842462564099,174.37178875974953,"(55.725,12.397)","(55.739,12.415)",Ballerup,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.726,12.378) → (55.724,12.327)",3.2296848313571,440.2486871240697,"(55.726,12.378)","(55.724,12.327)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.727,12.371) → (55.73,12.314)",3.5727696427162003,441.0580539217194,"(55.727,12.371)","(55.73,12.314)",Ballerup,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.727,12.393) → (55.746,12.469)",5.23797463093,169.15974622101112,"(55.727,12.393)","(55.746,12.469)",Ballerup,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.728,12.327) → (55.719,12.377)",3.3471533314387,650.1346891250797,"(55.728,12.327)","(55.719,12.377)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.728,12.327) → (55.726,12.371)",2.7631094118195,649.5760066829313,"(55.728,12.327)","(55.726,12.371)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.728,12.376) → (55.728,12.327)",3.0852198898747005,439.87036673017394,"(55.728,12.376)","(55.728,12.327)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.729,12.375) → (55.728,12.327)",3.0201235637222004,440.1760933203268,"(55.729,12.375)","(55.728,12.327)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.73,12.323) → (55.727,12.371)",2.9908795464126,650.9448913544336,"(55.73,12.323)","(55.727,12.371)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.732,12.327) → (55.724,12.377)",3.2958220083268,651.0087203051035,"(55.732,12.327)","(55.724,12.377)",Ballerup,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.732,12.384) → (55.745,12.469)",5.5351040770333,168.9047799950091,"(55.732,12.384)","(55.745,12.469)",Ballerup,Gladsaxe,Region Hovedstaden,Region Hovedstaden
"(55.739,12.327) → (55.696,12.526)",13.407628902166,621.8766899816245,"(55.739,12.327)","(55.696,12.526)",Ballerup,København,Region Hovedstaden,Region Hovedstaden
"(55.64,12.415)",0.0,19668.770826849235,"(55.64,12.415)","(55.64,12.415)",Brøndby,Brøndby,Region Hovedstaden,Region Hovedstaden
"(55.589,12.65)",0.00987366168820645,14936.508775213657,"(55.589,12.65)","(55.589,12.65)",Dragør,Dragør,Region Hovedstaden,Region Hovedstaden
"(55.589,12.651)",0.012023794405376001,7462.451919294464,"(55.589,12.651)","(55.589,12.651)",Dragør,Dragør,Region Hovedstaden,Region Hovedstaden
"(55.59,12.65)",0.0039336759173065,7478.17792508755,"(55.59,12.65)","(55.59,12.65)",Dragør,Dragør,Region Hovedstaden,Region Hovedstaden
"(55.59,12.651)",0.020317011655989498,14961.512374737202,"(55.59,12.651)","(55.59,12.651)",Dragør,Dragør,Region Hovedstaden,Region Hovedstaden
"(55.591,12.646) → (55.616,12.59)",4.4681018723327,146.1645876368489,"(55.591,12.646)","(55.616,12.59)",Dragør,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.591,12.65) → (55.616,12.598)",4.2621279090068,146.07818428032567,"(55.591,12.65)","(55.616,12.598)",Dragør,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.591,12.653) → (55.632,12.62)",5.0439475880499005,145.8963672446045,"(55.591,12.653)","(55.632,12.62)",Dragør,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.591,12.654) → (55.616,12.602)",4.2735858776884,146.09250809996416,"(55.591,12.654)","(55.616,12.602)",Dragør,Tårnby,Region Hovedstaden,Region Hovedstaden
"(55.591,12.659) → (55.665,12.59)",9.331198787522199,205.02201302501848,"(55.591,12.659)","(55.665,12.59)",Dragør,København,Region Hovedstaden,Region Hovedstaden
"(55.591,12.666) → (55.649,12.59)",8.0776797854092,204.7330666606171,"(55.591,12.666)","(55.649,12.59)",Dragør,København,Region Hovedstaden,Region Hovedstaden
"(55.591,12.678) → (55.67,12.582)",10.71193897713,205.143280893823,"(55.591,12.678)","(55.67,12.582)",Dragør,København,Region Hovedstaden,Region Hovedstaden
"(55.736,12.31) → (55.725,12.375)",4.2430554067371,651.329916837888,"(55.736,12.31)","(55.725,12.375)",Egedal,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.739,12.31) → (55.724,12.383)",4.8839224248829005,650.0274866474593,"(55.739,12.31)","(55.724,12.383)",Egedal,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.742,12.306) → (55.682,12.546)",16.447729565351,621.9792498322613,"(55.742,12.306)","(55.682,12.546)",Egedal,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.748,12.284) → (55.695,12.519)",15.862738252254,623.1227157149874,"(55.748,12.284)","(55.695,12.519)",Egedal,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.749,12.296) → (55.68,12.535)",16.806694121752,622.7543645634937,"(55.749,12.296)","(55.68,12.535)",Egedal,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.759,12.243)",0.0077833600632076,74370.30020393393,"(55.759,12.243)","(55.759,12.243)",Egedal,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.759,12.244)",0.013969901571418199,111729.35584857911,"(55.759,12.244)","(55.759,12.244)",Egedal,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.76,12.243)",0.014815740477128001,37156.25905943429,"(55.76,12.243)","(55.76,12.243)",Egedal,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.789,12.166) → (55.838,12.063)",8.4379142136395,164.0176104200148,"(55.789,12.166)","(55.838,12.063)",Egedal,Frederikssund,Region Hovedstaden,Region Hovedstaden
"(55.814,12.327) → (55.814,12.371)",2.745661022555,151.20373460595113,"(55.814,12.327)","(55.814,12.371)",Egedal,Furesø,Region Hovedstaden,Region Hovedstaden
"(55.912,12.49) → (55.888,12.502)",2.8491933007565997,369.03962344503327,"(55.912,12.49)","(55.888,12.502)",Fredensborg,Hørsholm,Region Hovedstaden,Region Hovedstaden
"(55.912,12.502) → (55.888,12.502)",2.739567589115,369.07580993675157,"(55.912,12.502)","(55.888,12.502)",Fredensborg,Hørsholm,Region Hovedstaden,Region Hovedstaden
"(55.918,12.484) → (55.888,12.502)",3.6090497890655,369.2579056088814,"(55.918,12.484)","(55.888,12.502)",Fredensborg,Hørsholm,Region Hovedstaden,Region Hovedstaden
"(55.918,12.502) → (55.698,12.536)",24.594662912507,417.2124186117638,"(55.918,12.502)","(55.698,12.536)",Fredensborg,København,Region Hovedstaden,Region Hovedstaden
"(55.919,12.487) → (55.888,12.502)",3.6654814810259997,368.5802961968956,"(55.919,12.487)","(55.888,12.502)",Fredensborg,Hørsholm,Region Hovedstaden,Region Hovedstaden
"(55.934,12.437) → (55.937,12.313)",7.668633956593701,169.24320673740397,"(55.934,12.437)","(55.937,12.313)",Fredensborg,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.939,12.473) → (55.94,12.473)",0.014541825024363,25042.983458266848,"(55.939,12.473)","(55.94,12.473)",Fredensborg,Fredensborg,Region Hovedstaden,Region Hovedstaden
"(55.939,12.474) → (55.939,12.473)",0.0056270318049477,25074.19219295976,"(55.939,12.474)","(55.939,12.473)",Fredensborg,Fredensborg,Region Hovedstaden,Region Hovedstaden
"(55.939,12.474)",0.013753007338051,25089.023253314554,"(55.939,12.474)","(55.939,12.474)",Fredensborg,Fredensborg,Region Hovedstaden,Region Hovedstaden
"(55.939,12.491) → (55.676,12.56)",29.565671124611,417.9794348211644,"(55.939,12.491)","(55.676,12.56)",Fredensborg,København,Region Hovedstaden,Region Hovedstaden
"(55.94,12.472)",0.015608810836331848,50115.50491662943,"(55.94,12.472)","(55.94,12.472)",Fredensborg,Fredensborg,Region Hovedstaden,Region Hovedstaden
"(55.94,12.473)",0.0097147041055501,25021.463186558267,"(55.94,12.473)","(55.94,12.473)",Fredensborg,Fredensborg,Region Hovedstaden,Region Hovedstaden
"(55.941,12.437) → (55.937,12.31)",7.884929758433599,169.15974622101112,"(55.941,12.437)","(55.937,12.31)",Fredensborg,Hillerød,Region Hovedstaden,Region Hovedstaden
"(55.943,12.479) → (56.035,12.59)",12.332547704176,251.3005190949332,"(55.943,12.479)","(56.035,12.59)",Fredensborg,Helsingør,Region Hovedstaden,Region Hovedstaden
"(55.944,12.475) → (56.047,12.56)",12.509174625675001,251.1765928736226,"(55.944,12.475)","(56.047,12.56)",Fredensborg,Helsingør,Region Hovedstaden,Region Hovedstaden
"(55.671,12.502) → (55.825,12.486)",17.168960167454,335.3056861235647,"(55.671,12.502)","(55.825,12.486)",Frederiksberg,Rudersdal,Region Hovedstaden,Region Hovedstaden
"(55.671,12.517) → (55.629,12.458)",5.8856655603997,1425.042710589124,"(55.671,12.517)","(55.629,12.458)",Frederiksberg,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.671,12.524) → (55.632,12.458)",5.9640362893173,1422.894813291289,"(55.671,12.524)","(55.632,12.458)",Frederiksberg,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.672,12.529) → (55.632,12.458)",6.2278631127932,1423.129476982458,"(55.672,12.529)","(55.632,12.458)",Frederiksberg,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.672,12.531) → (55.635,12.458)",6.1136351934876,1421.9065343138182,"(55.672,12.531)","(55.635,12.458)",Frederiksberg,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.674,12.524) → (55.634,12.458)",6.080544510155799,1425.74580221207,"(55.674,12.524)","(55.634,12.458)",Frederiksberg,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.674,12.546) → (55.64,12.094)",28.622732600872997,710.3086100948622,"(55.674,12.546)","(55.64,12.094)",Frederiksberg,Roskilde,Region Hovedstaden,Region Sjælland
"(55.675,12.517) → (55.616,12.371)",11.308070226208999,708.3958813038267,"(55.675,12.517)","(55.616,12.371)",Frederiksberg,Vallensbæk,Region Hovedstaden,Region Hovedstaden
"(55.675,12.524) → (55.735,12.29)",16.100006670396,325.4724456772168,"(55.675,12.524)","(55.735,12.29)",Frederiksberg,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.675,12.526) → (55.631,12.458)",6.3903171662595,1424.9029905238785,"(55.675,12.526)","(55.631,12.458)",Frederiksberg,Hvidovre,Region Hovedstaden,Region Hovedstaden
"(55.676,12.518) → (55.64,12.283)",15.319243169261,966.1662363803997,"(55.676,12.518)","(55.64,12.283)",Frederiksberg,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.677,12.546) → (55.888,12.502)",23.62319776487,202.20724583024133,"(55.677,12.546)","(55.888,12.502)",Frederiksberg,Hørsholm,Region Hovedstaden,Region Hovedstaden
"(55.677,12.553) → (55.616,12.356)",14.13417150635,709.8887200991264,"(55.677,12.553)","(55.616,12.356)",Frederiksberg,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.678,12.536) → (55.655,12.283)",16.118821745427,966.737711212141,"(55.678,12.536)","(55.655,12.283)",Frederiksberg,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.678,12.537) → (55.616,12.362)",12.992438012152,709.0051531009727,"(55.678,12.537)","(55.616,12.362)",Frederiksberg,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.679,12.518) → (55.678,12.458)",3.7412159428792995,2892.403399836202,"(55.679,12.518)","(55.678,12.458)",Frederiksberg,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.679,12.524) → (55.679,12.458)",4.1228893708885,2894.413729914474,"(55.679,12.524)","(55.679,12.458)",Frederiksberg,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.681,12.522) → (55.677,12.458)",4.0162439224202995,2898.782923878236,"(55.681,12.522)","(55.677,12.458)",Frederiksberg,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.681,12.533) → (55.665,12.366)",10.623067260499,1045.714794820796,"(55.681,12.533)","(55.665,12.366)",Frederiksberg,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.681,12.542) → (55.666,12.079)",29.049515660186,708.8882433123867,"(55.681,12.542)","(55.666,12.079)",Frederiksberg,Roskilde,Region Hovedstaden,Region Sjælland
"(55.682,12.517) → (55.736,12.295)",15.138751849825999,325.06734456253986,"(55.682,12.517)","(55.736,12.295)",Frederiksberg,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.682,12.526) → (55.665,12.363)",10.377394895204999,1046.2307325584973,"(55.682,12.526)","(55.665,12.363)",Frederiksberg,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.682,12.527) → (55.648,12.283)",15.762759845897,966.2609746260788,"(55.682,12.527)","(55.648,12.283)",Frederiksberg,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.682,12.53) → (55.616,12.367)",12.616253729063999,709.9583288366679,"(55.682,12.53)","(55.616,12.367)",Frederiksberg,Ishøj,Region Hovedstaden,Region Hovedstaden
"(55.682,12.531) → (55.667,12.371)",10.17428824183,1043.413428057622,"(55.682,12.531)","(55.667,12.371)",Frederiksberg,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.682,12.535) → (55.64,12.283)",16.457481574718003,964.1344666120675,"(55.682,12.535)","(55.64,12.283)",Frederiksberg,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.682,12.538) → (55.647,12.273)",17.085202939212,964.8045766381582,"(55.682,12.538)","(55.647,12.273)",Frederiksberg,Høje-Taastrup,Region Hovedstaden,Region Hovedstaden
"(55.682,12.542) → (55.682,12.543)",0.020002164241443,1300191.3507184647,"(55.682,12.542)","(55.682,12.543)",Frederiksberg,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.682,12.543)",0.02466477609968,1302555.580080403,"(55.682,12.543)","(55.682,12.543)",Frederiksberg,Frederiksberg,Region Hovedstaden,Region Hovedstaden
"(55.683,12.517) → (55.461,12.177)",32.662760115364996,192.2269843420581,"(55.683,12.517)","(55.461,12.177)",Frederiksberg,Køge,Region Hovedstaden,Region Sjælland
"(55.683,12.533) → (55.666,12.367)",10.573150866938,1045.6122664275942,"(55.683,12.533)","(55.666,12.367)",Frederiksberg,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.684,12.52) → (55.679,12.458)",3.9260418137329,2894.891076379784,"(55.684,12.52)","(55.679,12.458)",Frederiksberg,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.685,12.524) → (55.665,12.36)",10.504886226166,1044.3108392245374,"(55.685,12.524)","(55.665,12.36)",Frederiksberg,Albertslund,Region Hovedstaden,Region Hovedstaden
"(55.686,12.518) → (55.677,12.415)",6.5841180410051,887.2446898657845,"(55.686,12.518)","(55.677,12.415)",Frederiksberg,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.686,12.528) → (55.678,12.458)",4.4658234794927,2898.4987091411986,"(55.686,12.528)","(55.678,12.458)",Frederiksberg,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.687,12.513) → (55.739,12.415)",8.5200039170438,350.36186187228975,"(55.687,12.513)","(55.739,12.415)",Frederiksberg,Herlev,Region Hovedstaden,Region Hovedstaden
"(55.687,12.535) → (55.743,12.278)",17.245186402427002,324.78800334146564,"(55.687,12.535)","(55.743,12.278)",Frederiksberg,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.687,12.541) → (55.771,12.511)",9.576729966045901,1759.4814669206958,"(55.687,12.541)","(55.771,12.511)",Frederiksberg,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.687,12.541) → (55.643,12.094)",28.43262814934,709.9583288366679,"(55.687,12.541)","(55.643,12.094)",Frederiksberg,Roskilde,Region Hovedstaden,Region Sjælland
"(55.688,12.52) → (55.678,12.458)",4.0248354913823,2900.2131336364228,"(55.688,12.52)","(55.678,12.458)",Frederiksberg,Rødovre,Region Hovedstaden,Region Hovedstaden
"(55.688,12.533) → (56.041,12.567)",39.282103166184,389.7722336982637,"(55.688,12.533)","(56.041,12.567)",Frederiksberg,Helsingør,Region Hovedstaden,Region Hovedstaden
"(55.688,12.536) → (55.773,12.509)",9.6066969094998,1760.9947484962788,"(55.688,12.536)","(55.773,12.509)",Frederiksberg,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.688,12.538) → (55.769,12.502)",9.3504668257881,1764.2322156868777,"(55.688,12.538)","(55.769,12.502)",Frederiksberg,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.688,12.541) → (55.775,12.514)",9.873718066934,1763.3622030311462,"(55.688,12.541)","(55.775,12.514)",Frederiksberg,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.688,12.543) → (55.672,12.086)",28.725624579608997,709.8887200991264,"(55.688,12.543)","(55.672,12.086)",Frederiksberg,Roskilde,Region Hovedstaden,Region Sjælland
"(55.689,12.513) → (55.676,12.415)",6.3326712454748,886.7202063332049,"(55.689,12.513)","(55.676,12.415)",Frederiksberg,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.689,12.531) → (55.671,12.415)",7.594913924861599,885.4705133071691,"(55.689,12.531)","(55.671,12.415)",Frederiksberg,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.689,12.531) → (55.674,12.415)",7.462406475360299,886.8071544313614,"(55.689,12.531)","(55.674,12.415)",Frederiksberg,Glostrup,Region Hovedstaden,Region Hovedstaden
"(55.69,12.517) → (55.725,12.321)",12.817380868032,325.5043601525517,"(55.69,12.517)","(55.725,12.321)",Frederiksberg,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.69,12.519) → (55.732,12.308)",14.055903727400999,325.01374332372967,"(55.69,12.519)","(55.732,12.308)",Frederiksberg,Egedal,Region Hovedstaden,Region Hovedstaden
"(55.69,12.52) → (55.724,12.327)",12.673970679286999,325.664958418944,"(55.69,12.52)","(55.724,12.327)",Frederiksberg,Ballerup,Region Hovedstaden,Region Hovedstaden
"(55.69,12.525) → (55.769,12.505)",8.805515087464599,1760.7043732813072,"(55.69,12.525)","(55.769,12.505)",Frederiksberg,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.69,12.529) → (55.772,12.507)",9.301231746192,1763.189312015159,"(55.69,12.529)","(55.772,12.507)",Frederiksberg,Lyngby-Tårbæk,Region Hovedstaden,Region Hovedstaden
"(55.69,12.533) → (55.666,12.368)",10.662653828761,1044.138639969147,"(55.69,12.533)","(55.666,12.368)",Frederiksberg,Albertslund,Region Hovedstaden,Region Hovedstaden
